,node_1,node_2,cn,tn,pa,min_triangles,max_triangles,min_cluster,max_cluster,lp_community,louvain_community,weight,label,cr_n1,cr_n2,share_alignment_L,share_alignment_G,share_alignment_N,share_alignment_E,share_alignment_C,share_environment_mountain,share_environment_underdark,share_environment_arctic,share_environment_urban,share_environment_swamp,share_environment_desert,share_environment_coastal,share_environment_hill,share_environment_grassland,share_environment_forest,share_environment_underwater,share_type_aberration,share_type_monstrosity,share_type_dragon,share_type_undead,share_type_elemental,share_type_beast,share_type_construct,share_type_plant,share_type_ooze,share_type_fey,share_type_fiend,share_type_giant,share_type_celestial,share_tag_aarakocra,share_tag_yugoloth,share_tag_demon,share_tag_devil,share_tag_goblinoid,share_tag_bullywug,share_tag_shapechanger,share_tag_gnome,share_tag_elf,share_tag_dwarf,share_tag_titan,share_tag_gith,share_tag_gnoll,share_tag_grimlock,share_tag_human,share_tag_kenku,share_tag_kobold,share_tag_kuo-toa,share_tag_lizardfolk,share_tag_merfolk,share_tag_orc,share_tag_quaggoth,share_tag_sahuagin,share_tag_thri-kreen,share_tag_troglodyte,share_tag_yuan-ti,guessed,predicted_weight
21259,murder comet,barlgura,12,109,2814,281,871,0.32636469221835074,0.3939393939393939,1,0,0.0,0.0,5.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.92538583
21262,zombie clot,death kiss,4,92,1827,106,625,0.26108374384236455,0.3200204813108039,1,0,0.0,0.0,6.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.74791455
21276,berbalang,aboleth,1,33,242,18,38,0.1645021645021645,0.32727272727272727,1,1,0.0,0.0,2.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.54961455
21283,fire giant dreadnought,champion,5,107,2482,74,446,0.1319073083778966,0.16971080669710806,1,0,0.0,0.0,14.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9088292
21284,tiamat,ghost dragon,1,22,105,5,16,0.1523809523809524,0.23809523809523808,1,0,0.0,0.0,30.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5077055
21289,priest,adult blue dragon,4,97,1800,59,467,0.1827073552425665,0.19666666666666666,1,1,0.0,0.0,2.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8950184
21294,swarm of rats,haint,4,72,1196,45,505,0.13846153846153847,0.48792270531400966,1,0,0.0,0.0,0.25,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.84888786
21333,bandit captain,bheur hag,2,91,1314,36,326,0.12404870624048706,0.23529411764705882,1,1,0.0,0.0,2.0,7.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6783868
21336,drow favored consort,storm giant,5,50,589,21,81,0.12280701754385964,0.17419354838709677,1,1,0.0,0.0,18.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2385992
21341,giant spider,young silver dragon,4,71,880,24,201,0.13535353535353536,0.2,1,0,0.0,0.0,1.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.93095714
21361,kraken priest,giant shark,3,37,336,22,27,0.12857142857142856,0.18333333333333332,1,0,0.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.89825284
21438,giant elk,werewolf,6,107,2856,165,207,0.10714285714285714,0.1623529411764706,1,0,0.0,0.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.911513
21470,bandit,giant eagle,8,166,6745,410,625,0.09182530795072788,0.2515090543259557,1,0,0.0,0.0,0.125,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6187639
21498,zombie,galeb duhr,7,205,4654,64,1794,0.11261063335634926,0.19692307692307692,1,0,0.0,0.0,0.25,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0519451
21549,apprentice wizard,girallon,2,27,180,14,22,0.20952380952380953,0.21212121212121213,1,1,0.0,0.0,0.25,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.72084045
21578,young red shadow dragon,neothelid,1,16,63,5,9,0.23809523809523808,0.25,1,1,0.0,0.0,13.0,13.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.682283
21630,tree blight,spirit naga,3,69,950,26,440,0.15204678362573099,0.35918367346938773,1,0,0.0,0.0,7.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.73250026
21662,giant octopus,sahuagin,4,73,1260,67,158,0.1595959595959596,0.17724867724867724,1,0,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.59160894
21711,pegasus,dragonnel,3,118,1800,27,491,0.09919191919191919,0.17647058823529413,1,0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8788961
21714,griffon,iron cobra,2,49,544,34,51,0.1028225806451613,0.25,1,0,0.0,0.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8114591
21740,hobgoblin,crocodile,3,71,1150,51,228,0.17,0.22028985507246376,1,1,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8144
21764,salamander,drider,2,36,308,16,32,0.13852813852813853,0.17582417582417584,1,1,0.0,0.0,5.0,6.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.89102644
21792,shadow,chain devil,14,147,5402,428,857,0.15845982969270642,0.326103500761035,1,0,0.0,0.0,0.5,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9478879
21824,orc,sea hag,3,104,1183,19,480,0.11721611721611722,0.24358974358974358,1,0,0.0,0.0,0.5,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8997181
21857,crag cat,champion,0,76,219,0,446,0.0,0.16971080669710806,1,1,0.0,0.0,1.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5491315
21914,orc blade of ilneval,cloaker,2,30,224,18,41,0.1978021978021978,0.3416666666666667,1,0,0.0,0.0,4.0,8.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5514158
21927,flumph,erinyes,9,74,1360,212,372,0.3778966131907308,0.47692307692307695,1,1,0.0,0.0,0.125,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8754165
21932,winter eladrin,wight,3,96,1079,15,831,0.19230769230769232,0.2441962973846606,1,0,0.0,0.0,10.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7376209
21933,returned drifter,minotaur skeleton,16,135,2664,182,1776,0.2909090909090909,0.6594202898550725,1,1,0.0,0.0,0.25,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.114615
21960,revenant,ogre bolt launcher,4,74,640,22,365,0.1810515873015873,0.4888888888888889,1,0,0.0,0.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9656327
21961,boar,shadow,2,113,2886,90,428,0.1214574898785425,0.15845982969270642,1,0,0.0,0.0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7707041
21969,aboleth spawn,efreeti,0,18,45,0,17,0.0,0.1619047619047619,1,1,0.0,0.0,5.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.42019024
21995,firenewt warlock of imix,hell hound,1,91,348,1,548,0.14648489708634055,0.16666666666666666,1,0,0.0,0.0,1.0,3.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5972882
21997,drowned blade,ochre jelly,3,57,740,37,57,0.08558558558558559,0.19473684210526315,1,1,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0605551
22022,thorny,ettin,1,44,160,2,121,0.15512820512820513,0.3333333333333333,1,1,0.0,0.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.66191506
22041,clay golem,minotaur,3,41,420,30,32,0.14285714285714285,0.16842105263157894,1,0,0.0,0.0,9.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6701631
22050,abyssal chicken,frost giant skeleton,22,146,5265,633,783,0.24166666666666667,0.30432692307692305,1,0,0.0,0.0,0.25,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8937542
22053,chuul,werewolf,2,86,1680,54,165,0.10714285714285714,0.12413793103448276,1,0,0.0,0.0,4.0,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6463303
22061,nupperibo,tarul var,7,86,1224,53,1208,0.3464052287581699,0.5302897278314311,1,1,0.0,0.0,0.5,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8330974
22085,strahd zombie,greater zombie,5,83,910,18,1008,0.23076923076923078,0.41739130434782606,1,1,0.0,0.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1072178
22131,bullywug royal,astral blight,2,15,50,1,37,0.1,0.8222222222222222,1,1,0.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0302361
22176,kobold dragonshield,cyclops,1,59,630,20,133,0.13434343434343435,0.21978021978021978,1,0,0.0,0.0,1.0,6.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3956585
22182,chain devil,eater of hope,23,158,6205,857,1231,0.326103500761035,0.34481792717086834,1,1,0.0,0.0,8.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0421972
22190,living lightning bolt,deathlock,6,139,3348,73,1668,0.15698924731182795,0.28868120456905505,1,0,0.0,0.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.86324924
22191,young green dragon,empyrean,5,76,1419,148,363,0.2803030303030303,0.4019933554817276,1,0,0.0,0.0,8.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7206758
22195,troll,young bronze dragon,3,85,1344,48,242,0.12003968253968254,0.22857142857142856,1,0,0.0,0.0,5.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7260323
22197,storm giant quintessent,aurelia,1,21,110,6,10,0.10909090909090909,0.2222222222222222,1,0,0.0,0.0,16.0,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6170025
22236,ogre zombie,haint,21,141,4370,505,824,0.1845464725643897,0.48792270531400966,1,1,0.0,0.0,2.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3288271
22302,great chief halric bonesnapper,ettin,1,42,80,1,121,0.15512820512820513,1.0,1,1,0.0,0.0,2.0,4.0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.65243304
22307,knight,iron cobra,3,85,1156,34,364,0.15978928884986832,0.25,1,1,0.0,0.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.95722747
22370,yeth hound,blistercoil weird,2,57,506,8,515,0.14545454545454545,0.4975845410628019,1,0,0.0,0.0,4.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6611607
22376,manticore,mimic,4,139,3774,129,910,0.176664725296059,0.19369369369369369,1,0,0.0,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6449974
22421,girallon,spring eladrin,3,57,630,22,475,0.20952380952380953,0.5516840882694541,1,0,0.0,0.0,4.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.66229963
22486,clockwork horror,warhorse,4,185,3444,21,949,0.07100104743378723,0.1,1,0,0.0,0.0,2.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5132147
22489,knight,ochre jelly,2,105,2516,57,364,0.08558558558558559,0.15978928884986832,1,0,0.0,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8729198
22534,gargoyle,drow inquisitor,2,48,540,42,77,0.17701149425287357,0.27450980392156865,1,1,0.0,0.0,2.0,14.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.71117586
22563,brown bear,grenl,2,96,279,3,481,0.11243571762505844,1.0,1,1,0.0,0.0,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8552097
22610,brown bear,hoard mimic,2,104,1023,16,481,0.11243571762505844,0.2909090909090909,1,1,0.0,0.0,1.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8220164
22629,master thief,lady illmarrow,3,41,348,20,94,0.2315270935960591,0.30303030303030304,1,1,0.0,0.0,5.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7650623
22691,sea spawn,veteran,2,82,592,6,401,0.14846353202517587,0.21428571428571427,1,0,0.0,0.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.77520317
22704,storm giant quintessent,cosmic horror,0,20,99,2,6,0.05555555555555555,0.10909090909090909,1,0,0.0,0.0,16.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24139522
22706,scout,drow house captain,6,89,1518,49,278,0.1296037296037296,0.19367588932806323,1,0,0.0,0.0,0.5,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1751393
22717,tanarukk,frost salamander,3,111,2738,87,790,0.13063063063063063,0.2924842650870048,1,0,0.0,0.0,5.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.65723276
22756,owlbear,enchanter,4,70,936,53,200,0.15082956259426847,0.3464052287581699,1,1,0.0,0.0,3.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0157952
22809,fire giant,mind flayer,2,62,960,55,70,0.12643678160919541,0.14112903225806453,1,1,0.0,0.0,9.0,7.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.87629414
22829,giant hyena,ogre howdah,2,45,164,3,140,0.17073170731707318,0.5,1,1,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.81929094
22886,dretch,beholder,4,106,2368,65,1018,0.1310483870967742,0.37689744539059605,1,0,0.0,0.0,0.25,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7018518
22887,goblin,pixie,3,106,1365,32,420,0.10256410256410256,0.3047619047619048,1,1,0.0,0.0,0.25,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0964018
22913,winter wolf,sea hag,3,78,845,19,312,0.15,0.24358974358974358,1,0,0.0,0.0,3.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.87684035
22933,roc,chamberlain of zuggtmoy,2,90,261,3,742,0.198342689120556,1.0,1,1,0.0,0.0,11.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7392942
22945,sire of insanity,tomb tapper,4,56,615,38,405,0.3619047619047619,0.49390243902439024,1,0,0.0,0.0,12.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7489096
22965,maurezhi,night hag,19,107,2862,373,749,0.2706821480406386,0.5234102026554857,1,1,0.0,0.0,7.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0366768
22970,hell hound,vampire,4,104,1479,24,548,0.14648489708634055,0.17647058823529413,1,0,0.0,0.0,3.0,13.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8330984
22985,winter wolf,fomorian,3,82,1105,42,312,0.15,0.3088235294117647,1,1,0.0,0.0,3.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8491361
