,combat_id,monster_name,count,killed,combat_size,fraction,cr,xp,combat_total_xp,combat_min_xp,combat_max_xp,combat_avg_xp,is_lowest_xp,avg_frac,avg_count
339,1660851617-39add4c0-ce01-4976-bff3-92371a698bbd,ghost,1,1,1,1.0,4.0,1100,1100,1100,1100,1100.0,1,0.5978871200025047,2.3846153846153846
340,1664671927-76c6d6e1-6a52-4514-95f5-bf9ea30b88dd,goblin,2,2,4,0.5,0.25,50,250,50,200,125.0,1,0.6925020877876362,4.173469387755102
341,1664671927-76c6d6e1-6a52-4514-95f5-bf9ea30b88dd,dire wolf,2,2,4,0.5,1.0,200,250,50,200,125.0,0,0.4398012336088804,2.0720720720720722
344,1668741690-eb1a1cee-0606-4d2d-a8f4-cfbf29f79008,mummy lord,1,1,1,1.0,15.0,13000,13000,13000,13000,13000.0,1,0.9416481481481482,1.09
345,1655150736-470843e2-c9b6-47d4-a972-e485fdf6a0f0,zombie troll,1,0,1,1.0,4.0,1100,1100,1100,1100,1100.0,1,1.0,1.0
346,1665544496-518d0e50-c111-41c6-b64e-6d66e704b433,giant goat,1,0,2,0.5,0.5,100,7300,100,7200,3650.0,1,0.5215521456795716,2.1176470588235294
347,1665544496-518d0e50-c111-41c6-b64e-6d66e704b433,chardalyn dragon,1,1,2,0.5,11.0,7200,7300,100,7200,3650.0,0,0.5070152070152071,1.1111111111111112
349,1655387485-005d8ad3-13f6-4ded-ab31-344f1c6381d2,dire wolf,1,1,1,1.0,1.0,200,200,200,200,200.0,1,0.4398012336088804,2.0720720720720722
350,1659604347-edef0ace-b7ef-45a6-91e1-648699266f7d,bearded devil,1,0,3,0.3333333333333333,3.0,700,800,100,700,400.0,0,0.32002987516067455,1.511111111111111
351,1659604347-edef0ace-b7ef-45a6-91e1-648699266f7d,nupperibo,2,0,3,0.6666666666666666,0.5,100,800,100,700,400.0,1,0.2883006406591312,1.2307692307692308
353,1667098020-7f43e5d6-f922-4eca-8f8a-1653813f195f,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
354,1655265395-d308e44a-49c9-4f58-b668-ac9d154ea303,doppelganger,1,2,1,1.0,3.0,700,700,700,700,700.0,1,0.8545454545454546,2.090909090909091
356,1656437323-6665ec01-ee31-45b2-a4d7-7777c39fbff8,young kruthik,6,3,6,1.0,0.125,25,25,25,25,25.0,1,0.8042293233082706,6.8
357,1655211305-e296afeb-aa4f-43b6-bd50-e7053a330534,vine blight,2,2,18,0.1111111111111111,0.5,100,2150,50,1800,537.5,0,0.47022430512687297,3.823529411764706
358,1655211305-e296afeb-aa4f-43b6-bd50-e7053a330534,goblin,12,13,18,0.6666666666666666,0.25,50,2150,50,1800,537.5,1,0.6925020877876362,4.173469387755102
359,1655211305-e296afeb-aa4f-43b6-bd50-e7053a330534,goblin boss,1,0,18,0.05555555555555555,1.0,200,2150,50,1800,537.5,0,0.18939315534895537,1.4864864864864864
360,1655211305-e296afeb-aa4f-43b6-bd50-e7053a330534,unicorn,3,3,18,0.16666666666666666,5.0,1800,2150,50,1800,537.5,0,0.21204248366013073,1.9
364,1658002113-7f9fd9c0-7845-4044-9736-957907cfee54,the lord of blades,2,2,5,0.4,18.0,20000,55000,15000,20000,18333.333333333332,0,0.3833333333333333,1.3333333333333333
365,1658002113-7f9fd9c0-7845-4044-9736-957907cfee54,hollow dragon,1,2,5,0.2,18.0,20000,55000,15000,20000,18333.333333333332,0,0.22166666666666668,1.0
366,1658002113-7f9fd9c0-7845-4044-9736-957907cfee54,storm giant quintessent,2,3,5,0.4,16.0,15000,55000,15000,20000,18333.333333333332,1,0.5291125541125542,1.8571428571428572
370,1667737813-5a5c8b9f-20bd-4844-b241-57ce293f9307,blue guard drake,3,1,3,1.0,2.0,450,450,450,450,450.0,1,0.6166666666666667,2.0
372,1663246139-818cd6ee-7eda-420e-8403-248c3fed0559,giant frog,2,1,2,1.0,0.25,50,50,50,50,50.0,1,0.6041155520379897,2.6842105263157894
373,1667352935-73decb30-5e18-4674-a18e-8d5dd5564811,drow matron mother,1,1,7,0.14285714285714285,20.0,25000,47500,200,25000,11875.0,0,0.13874883286647993,1.0
374,1667352935-73decb30-5e18-4674-a18e-8d5dd5564811,drow favored consort,1,1,7,0.14285714285714285,18.0,20000,47500,200,25000,11875.0,0,0.22796811032105152,1.4615384615384615
376,1667352935-73decb30-5e18-4674-a18e-8d5dd5564811,drider,3,0,7,0.42857142857142855,6.0,2300,47500,200,25000,11875.0,0,0.36018981018981017,3.727272727272727
378,1667352935-73decb30-5e18-4674-a18e-8d5dd5564811,specter,2,1,7,0.2857142857142857,1.0,200,47500,200,25000,11875.0,1,0.3835031147875337,2.1948051948051948
380,1656124691-ff4ffaab-43cc-4373-8f02-062f97bda7c2,succubus,1,1,1,1.0,4.0,1100,1100,1100,1100,1100.0,1,0.5945906432748538,2.2666666666666666
383,1666311423-3a814c60-5156-4098-a50d-ee53d4a1f58b,frost salamander,3,3,3,1.0,9.0,5000,5000,5000,5000,5000.0,1,0.42820090788840787,2.0833333333333335
384,1667928505-30c47204-c1a8-46dd-9d61-cdd02bb993ae,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
387,1662235403-9592b947-87fc-4362-b49d-5e80ee5822aa,skyjek roc,3,2,5,0.6,2.0,450,1150,450,700,575.0,1,0.3044946768630979,1.2222222222222223
388,1662235403-9592b947-87fc-4362-b49d-5e80ee5822aa,plasmoid warrior,2,0,5,0.4,3.0,700,1150,450,700,575.0,0,0.35384615384615387,3.0
396,1660880776-718a6575-20ee-45ce-bd5e-d8d234dbcd40,rakshasa,1,1,1,1.0,13.0,10000,10000,10000,10000,10000.0,1,0.9820484581497798,1.1277533039647578
398,1665154323-1229dde8-346a-44bf-9f9d-89e32f840559,abjurer wizard,1,1,2,0.5,9.0,5000,5450,450,5000,2725.0,0,0.2615483854403522,1.1578947368421053
399,1665154323-1229dde8-346a-44bf-9f9d-89e32f840559,giant constrictor snake,1,0,2,0.5,2.0,450,5450,450,5000,2725.0,1,0.4814050421782229,1.3333333333333333
401,1667531029-83a39742-2aa7-4384-86b2-f6b831d84bb0,giant lizard,2,2,3,0.6666666666666666,0.25,50,1850,50,1800,925.0,1,0.568677503052503,2.5
402,1667531029-83a39742-2aa7-4384-86b2-f6b831d84bb0,giant crocodile,1,1,3,0.3333333333333333,5.0,1800,1850,50,1800,925.0,0,0.46519508170577684,1.9696969696969697
413,1663438053-32f3fa3c-07af-42ea-b115-8b7aa68e0058,bandit captain,1,1,1,1.0,2.0,450,450,450,450,450.0,1,0.3070159713902211,1.6020408163265305
415,1663508154-6f36710c-4a1e-44e6-84d0-1623994c5ac4,vampire,1,1,1,1.0,13.0,10000,10000,10000,10000,10000.0,1,0.7061820532408768,1.3636363636363635
416,1655561788-f31e7f56-f445-4a5a-a426-84ca75f631b9,blue slaad,2,2,2,1.0,7.0,2900,2900,2900,2900,2900.0,1,0.6443898207056101,1.736842105263158
417,1669376891-43906eb1-6447-4aeb-b0da-91280ececfe0,brown bear,2,2,2,1.0,1.0,200,200,200,200,200.0,1,0.4967182560030125,1.3689320388349515
419,1656000206-49f23b51-704d-41fb-be96-703b8ff833d3,cultist,6,6,6,1.0,0.125,25,25,25,25,25.0,1,0.7111381830838844,4.564102564102564
420,1668767745-6a162558-1548-453b-a81e-fa4c21e2e063,oni,4,3,4,1.0,7.0,2900,2900,2900,2900,2900.0,1,0.6393611018611018,1.8611111111111112
421,1661555791-3f1a65fb-0dee-4f82-8e3a-73ae97afa484,ancient lunar dragon,1,1,3,0.3333333333333333,19.0,22000,22025,25,22000,11012.5,0,0.41666666666666663,1.2
423,1661555791-3f1a65fb-0dee-4f82-8e3a-73ae97afa484,goon,2,2,3,0.6666666666666666,0.125,25,22025,25,22000,11012.5,1,0.8888888888888888,4.666666666666667
425,1661672551-4a442b2b-c228-4690-9757-6cb19aead5b3,owlbear,7,5,7,1.0,3.0,700,700,700,700,700.0,1,0.5502189952413699,2.1132075471698113
429,1664384403-55b69e10-a929-4f07-8332-023c4d4e6074,quasit,1,0,9,0.1111111111111111,1.0,200,2050,50,1800,683.3333333333334,0,0.3575173110985262,1.2040816326530612
431,1664384403-55b69e10-a929-4f07-8332-023c4d4e6074,giant wolf spider,5,0,9,0.5555555555555556,0.25,50,2050,50,1800,683.3333333333334,1,0.7226415945165945,4.6875
434,1664384403-55b69e10-a929-4f07-8332-023c4d4e6074,roper,3,0,9,0.3333333333333333,5.0,1800,2050,50,1800,683.3333333333334,0,0.28554421768707483,1.5714285714285714
436,1666978654-98bf6814-8ede-489b-9fc3-ef2679c487c1,revenant,1,0,1,1.0,5.0,1800,1800,1800,1800,1800.0,1,0.3756101987879481,2.27027027027027
437,1664805995-ac4ff9ab-fce8-4ce2-ab29-9943ca621c1c,gnoll fang of yeenoghu,4,5,4,1.0,4.0,1100,1100,1100,1100,1100.0,1,0.6250603788673964,2.933333333333333
439,1663627039-6e7833b5-78ba-4427-8a57-4f98c503c5db,earth elemental,6,6,23,0.2608695652173913,5.0,1800,19450,450,11500,3890.0,0,0.5515408623934439,1.6354166666666667
440,1663627039-6e7833b5-78ba-4427-8a57-4f98c503c5db,giant constrictor snake,3,3,23,0.13043478260869565,2.0,450,19450,450,11500,3890.0,1,0.4814050421782229,1.3333333333333333
441,1663627039-6e7833b5-78ba-4427-8a57-4f98c503c5db,xorn,10,10,23,0.43478260869565216,5.0,1800,19450,450,11500,3890.0,0,0.4539865247473943,2.7333333333333334
442,1663627039-6e7833b5-78ba-4427-8a57-4f98c503c5db,cloaker,3,3,23,0.13043478260869565,8.0,3900,19450,450,11500,3890.0,0,0.31202361782071925,1.6666666666666667
443,1663627039-6e7833b5-78ba-4427-8a57-4f98c503c5db,death tyrant,1,1,23,0.043478260869565216,14.0,11500,19450,450,11500,3890.0,0,0.2165729701900692,1.3333333333333333
445,1661338148-ce9e3f31-4f0c-4e17-ad6f-438ef7d430d2,owlbear,1,0,1,1.0,3.0,700,700,700,700,700.0,1,0.5502189952413699,2.1132075471698113
451,1667703204-a6082f36-7045-4bad-9e27-ec1ce2257e57,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
452,1655433750-d8630b82-6971-4ec4-9cc6-9eafc5f2b12e,plesiosaurus,2,2,2,1.0,2.0,450,450,450,450,450.0,1,0.4567307692307692,1.625
453,1667779715-6e7d362b-eace-4bc6-9699-271cc2253d7f,lich,1,0,9,0.1111111111111111,21.0,33000,36050,50,33000,7210.0,0,0.4349833012492859,1.6333333333333333
454,1667779715-6e7d362b-eace-4bc6-9699-271cc2253d7f,dust mephit,4,4,9,0.4444444444444444,0.5,100,36050,50,33000,7210.0,0,0.49511183261183256,4.0
455,1667779715-6e7d362b-eace-4bc6-9699-271cc2253d7f,aarakocra,2,2,9,0.2222222222222222,0.25,50,36050,50,33000,7210.0,1,0.6227693602693603,6.166666666666667
456,1667779715-6e7d362b-eace-4bc6-9699-271cc2253d7f,deathlock,1,1,9,0.1111111111111111,4.0,1100,36050,50,33000,7210.0,0,0.2099601838911302,1.48
457,1667779715-6e7d362b-eace-4bc6-9699-271cc2253d7f,tlincalli,1,1,9,0.1111111111111111,5.0,1800,36050,50,33000,7210.0,0,0.24746031746031746,1.8
461,1669471460-859ef9f8-30ed-4b92-a043-80af17fb9461,warhorse,1,0,1,1.0,0.5,100,100,100,100,100.0,1,0.36866590349966305,1.3603603603603605
470,1669162832-9c6d6948-d0a1-4a3b-8a7e-d574059923a1,brackish trudge,2,5,7,0.2857142857142857,3.0,700,2400,50,1100,480.0,0,0.23120300751879697,2.3333333333333335
472,1669162832-9c6d6948-d0a1-4a3b-8a7e-d574059923a1,zombie,1,1,7,0.14285714285714285,0.25,50,2400,50,1100,480.0,1,0.5526610828455387,4.118279569892473
473,1669162832-9c6d6948-d0a1-4a3b-8a7e-d574059923a1,myconid adult,2,2,7,0.2857142857142857,0.5,100,2400,50,1100,480.0,0,0.7669642857142858,1.875
474,1669162832-9c6d6948-d0a1-4a3b-8a7e-d574059923a1,myconid sovereign,1,1,7,0.14285714285714285,2.0,450,2400,50,1100,480.0,0,0.7615831323148397,1.1538461538461537
475,1669162832-9c6d6948-d0a1-4a3b-8a7e-d574059923a1,groff,1,5,7,0.14285714285714285,4.0,1100,2400,50,1100,480.0,0,0.26182500665583375,1.0
476,1663317284-039b0b4b-a256-4cc0-b236-af744162a351,adult black dragon,1,0,1,1.0,14.0,11500,11500,11500,11500,11500.0,1,0.565933140933141,1.2592592592592593
478,1669147034-6b62b689-0409-418c-a1fc-8ace2d399bcd,wolf,1,0,1,1.0,0.25,50,50,50,50,50.0,1,0.6815263763132141,3.2217898832684826
480,1669248773-dc385596-a9c5-4bf7-935e-aabcbd0788fd,storm giant skeleton,1,1,4,0.25,16.0,15000,27200,5000,15000,9066.666666666666,0,0.16319421922682792,1.0833333333333333
481,1669248773-dc385596-a9c5-4bf7-935e-aabcbd0788fd,dragonbone golem,1,1,4,0.25,11.0,7200,27200,5000,15000,9066.666666666666,0,0.3835251491901108,1.3333333333333333
482,1669248773-dc385596-a9c5-4bf7-935e-aabcbd0788fd,abominable yeti,2,0,4,0.5,9.0,5000,27200,5000,15000,9066.666666666666,1,0.5653780176091389,2.5217391304347827
484,1658879588-b1dc2113-61b7-4097-bc72-692dd6f36ef5,werewolf,6,6,10,0.6,3.0,700,7500,700,5000,2500.0,1,0.5738288840699141,3.7755102040816326
486,1658879588-b1dc2113-61b7-4097-bc72-692dd6f36ef5,werebear,1,1,10,0.1,5.0,1800,7500,700,5000,2500.0,0,0.41359274969956084,2.1176470588235294
487,1658879588-b1dc2113-61b7-4097-bc72-692dd6f36ef5,treant,3,1,10,0.3,9.0,5000,7500,700,5000,2500.0,0,0.6750013562043637,2.6666666666666665
492,1667695087-366143ff-3c70-48c3-8e66-8f7268a1a740,swarm of cranium rats,1,1,3,0.3333333333333333,5.0,1800,2550,50,1800,850.0,0,0.6906702898550725,2.75
493,1667695087-366143ff-3c70-48c3-8e66-8f7268a1a740,ankylosaurus,1,0,3,0.3333333333333333,3.0,700,2550,50,1800,850.0,0,0.2875,1.2
494,1667695087-366143ff-3c70-48c3-8e66-8f7268a1a740,swarm of rats,1,0,3,0.3333333333333333,0.25,50,2550,50,1800,850.0,1,0.3835212000318952,3.090909090909091
495,1669603085-52499a42-87b2-4f9f-8aed-14b06acd9556,giant hyena,6,0,7,0.8571428571428571,1.0,200,650,200,450,325.0,1,0.5540818375906095,2.533333333333333
496,1669603085-52499a42-87b2-4f9f-8aed-14b06acd9556,gnoll pack lord,1,1,7,0.14285714285714285,2.0,450,650,200,450,325.0,0,0.22678999241499243,1.5
497,1665683534-6db6d5d6-2ba4-46f6-a1b6-dbf025623463,storm giant,1,1,2,0.5,13.0,10000,11800,1800,10000,5900.0,0,0.5757936507936507,1.7222222222222223
498,1665683534-6db6d5d6-2ba4-46f6-a1b6-dbf025623463,air elemental,1,0,2,0.5,5.0,1800,11800,1800,10000,5900.0,1,0.5284829359094065,2.183333333333333
500,1657406173-d8953a82-b3e0-472c-a41b-a2e79d64c31b,sahuagin baron,3,3,4,0.75,5.0,1800,5700,1800,3900,2850.0,1,0.3525506386617498,1.6666666666666667
502,1657406173-d8953a82-b3e0-472c-a41b-a2e79d64c31b,young bronze dragon,1,1,4,0.25,8.0,3900,5700,1800,3900,2850.0,0,0.27839864813549026,1.3571428571428572
503,1654769349-24cc100e-fb31-4dbd-b66c-ac34803a1e39,giant boar,4,4,4,1.0,2.0,450,450,450,450,450.0,1,0.5467414393884983,2.0588235294117645
505,1659685293-cdcb5846-a319-4023-ac5a-37a83b63e138,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
506,1664380354-be31fbad-7144-433e-81f9-4dd9de765e86,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
509,1664218555-d36be773-978d-4887-806d-e572d25c8aa8,fire elemental,1,1,5,0.2,5.0,1800,10100,1800,2900,2020.0,1,0.40600640253125064,1.8295454545454546
510,1664218555-d36be773-978d-4887-806d-e572d25c8aa8,air elemental,1,1,5,0.2,5.0,1800,10100,1800,2900,2020.0,1,0.5284829359094065,2.183333333333333
511,1664218555-d36be773-978d-4887-806d-e572d25c8aa8,earth elemental myrmidon,1,1,5,0.2,7.0,2900,10100,1800,2900,2020.0,0,0.2986340679522498,2.6363636363636362
512,1664218555-d36be773-978d-4887-806d-e572d25c8aa8,water elemental,1,1,5,0.2,5.0,1800,10100,1800,2900,2020.0,1,0.43530064462900286,1.6417910447761195
514,1664218555-d36be773-978d-4887-806d-e572d25c8aa8,beholder zombie,1,0,5,0.2,5.0,1800,10100,1800,2900,2020.0,1,0.26594993894993896,1.24
515,1667228339-a93caafc-1e86-4dcc-9f5a-8d9572c85f62,giant lizard,1,0,2,0.5,0.25,50,1850,50,1800,925.0,1,0.568677503052503,2.5
516,1667228339-a93caafc-1e86-4dcc-9f5a-8d9572c85f62,giant crocodile,1,0,2,0.5,5.0,1800,1850,50,1800,925.0,0,0.46519508170577684,1.9696969696969697
523,1655480986-75af03af-8f5b-41be-bd6f-847119cfb6d3,drow favored consort,1,1,5,0.2,18.0,20000,23600,1800,20000,7866.666666666667,0,0.22796811032105152,1.4615384615384615
524,1655480986-75af03af-8f5b-41be-bd6f-847119cfb6d3,air elemental,2,0,5,0.4,5.0,1800,23600,1800,20000,7866.666666666667,1,0.5284829359094065,2.183333333333333
525,1655480986-75af03af-8f5b-41be-bd6f-847119cfb6d3,earth elemental,2,1,5,0.4,5.0,1800,23600,1800,20000,7866.666666666667,1,0.5515408623934439,1.6354166666666667
526,1666478901-69ed3e2c-0a52-4acd-b2dc-dde5039cd296,white abishai,1,0,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.3956203114350241,1.631578947368421
530,1668391211-ec314517-4549-41ea-a8ce-12f05a694401,wererat,1,1,1,1.0,2.0,450,450,450,450,450.0,1,0.8198113952020202,2.0625
531,1661356454-032c6409-b2ef-4273-9eeb-fa34d73d0720,spirit naga,1,1,1,1.0,8.0,3900,3900,3900,3900,3900.0,1,0.7507232624831309,1.1875
534,1655711469-110ac818-9bf4-4f3d-823d-1d0e33fdb04e,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
544,1657641311-836a462b-9e5e-4a39-9023-78e53a2e99ee,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
546,1669544768-53a630b0-b778-4b40-8ff4-dff37ca95d82,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
551,1658446213-9051d7ea-3221-4744-924c-fb2f24dfa737,satyr reveler,1,1,3,0.3333333333333333,1.0,200,225,25,200,112.5,0,0.4146825396825397,1.5
552,1658446213-9051d7ea-3221-4744-924c-fb2f24dfa737,slaad tadpole,2,2,3,0.6666666666666666,0.125,25,225,25,200,112.5,1,0.6294871794871795,5.4
553,1660702025-84fe411f-1dda-40e6-ba55-933440d16d6c,fire giant,2,2,4,0.5,9.0,5000,15700,2300,8400,5233.333333333333,0,0.49893555178481647,1.875
554,1660702025-84fe411f-1dda-40e6-ba55-933440d16d6c,duergar despot,1,1,4,0.25,12.0,8400,15700,2300,8400,5233.333333333333,0,0.363668430335097,1.2222222222222223
555,1660702025-84fe411f-1dda-40e6-ba55-933440d16d6c,duergar warlord,1,1,4,0.25,6.0,2300,15700,2300,8400,5233.333333333333,1,0.27721321361565265,1.3
556,1662357129-61c430e5-5c0f-4ad3-afd0-55db037a0d65,orc,1,1,4,0.25,0.5,100,750,100,450,250.0,1,0.6477944779735061,4.594594594594595
557,1662357129-61c430e5-5c0f-4ad3-afd0-55db037a0d65,hippogriff,1,1,4,0.25,1.0,200,750,100,450,250.0,0,0.5514285714285714,2.6
558,1662357129-61c430e5-5c0f-4ad3-afd0-55db037a0d65,spined devil,2,0,4,0.5,2.0,450,750,100,450,250.0,0,0.3231014308104578,1.8823529411764706
559,1659246732-8b8f926d-3294-419e-8518-e3e48581ec9a,lamia,1,1,2,0.5,4.0,1100,1800,700,1100,900.0,0,0.528657616892911,1.7058823529411764
561,1659246732-8b8f926d-3294-419e-8518-e3e48581ec9a,winter wolf,1,0,2,0.5,3.0,700,1800,700,1100,900.0,1,0.4827248400836636,2.38
563,1664177547-5a6ac71a-0c77-446a-9bce-00912352e34e,wolf,1,1,1,1.0,0.25,50,50,50,50,50.0,1,0.6815263763132141,3.2217898832684826
565,1658495581-c4aef388-97ec-4a56-ace5-438126788f1a,giant badger,1,1,2,0.5,0.25,50,100,50,50,50.0,1,0.6817258510068968,1.5185185185185186
566,1658495581-c4aef388-97ec-4a56-ace5-438126788f1a,elk,1,1,2,0.5,0.25,50,100,50,50,50.0,1,0.6230447788347759,2.740740740740741
567,1662033901-4325ba02-a01e-41a1-b7fc-a6155f531ced,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
575,1662611330-7d45b9d5-36ba-454d-a4e4-d39d1a8709ca,phylaskia,1,3,1,1.0,9.0,5000,5000,5000,5000,5000.0,1,0.2192153848803465,1.0833333333333333
579,1656587761-353edd35-0f9e-420b-9a92-2578c0158403,nightwalker,1,1,1,1.0,20.0,25000,25000,25000,25000,25000.0,1,0.5828243616287094,2.142857142857143
587,1665881275-7218b2fc-c3f1-40a7-8937-8dbf0ef6b87c,marut,2,2,3,0.6666666666666666,25.0,75000,75450,450,75000,37725.0,0,0.5947635825163399,1.625
588,1665881275-7218b2fc-c3f1-40a7-8937-8dbf0ef6b87c,mimic,1,0,3,0.3333333333333333,2.0,450,75450,450,75000,37725.0,1,0.4519904725100908,1.8636363636363635
589,1669389012-d58e9cb9-c27e-454c-a163-9f149e761387,glabrezu,1,1,1,1.0,9.0,5000,5000,5000,5000,5000.0,1,0.4833376481905894,1.3333333333333333
590,1668598666-a7455b25-6294-481e-b11e-cf9ea3aa31c6,wolf,1,1,1,1.0,0.25,50,50,50,50,50.0,1,0.6815263763132141,3.2217898832684826
594,1665366173-cb99804c-9a15-4cd5-adbf-d7b58e80cc8b,giant hyena,2,2,4,0.5,1.0,200,250,50,200,125.0,0,0.5540818375906095,2.533333333333333
595,1665366173-cb99804c-9a15-4cd5-adbf-d7b58e80cc8b,constrictor snake,2,2,4,0.5,0.25,50,250,50,200,125.0,1,0.5274883162814197,2.3448275862068964
598,1664070938-e07712ad-b9be-46e0-bb2f-2d2539b4875d,mummy lord,2,2,2,1.0,15.0,13000,13000,13000,13000,13000.0,1,0.9416481481481482,1.09
599,1668789591-ebd1f3d5-d792-43d6-9440-b62d76435425,ghoul,1,1,6,0.16666666666666666,1.0,200,10700,200,3900,1783.3333333333333,1,0.3703377587291054,2.7357512953367875
600,1668789591-ebd1f3d5-d792-43d6-9440-b62d76435425,gloamwing,1,1,6,0.16666666666666666,8.0,3900,10700,200,3900,1783.3333333333333,0,0.26711744776962165,1.8181818181818181
603,1668789591-ebd1f3d5-d792-43d6-9440-b62d76435425,shoosuva,1,0,6,0.16666666666666666,8.0,3900,10700,200,3900,1783.3333333333333,0,0.23608073571308866,1.0833333333333333
604,1668789591-ebd1f3d5-d792-43d6-9440-b62d76435425,barlgura,1,1,6,0.16666666666666666,5.0,1800,10700,200,3900,1783.3333333333333,0,0.4555249919833253,2.0833333333333335
605,1668789591-ebd1f3d5-d792-43d6-9440-b62d76435425,swarm of undead snakes,1,1,6,0.16666666666666666,2.0,450,10700,200,3900,1783.3333333333333,0,0.1915146816499115,1.368421052631579
606,1668789591-ebd1f3d5-d792-43d6-9440-b62d76435425,skeletal swarm,1,1,6,0.16666666666666666,2.0,450,10700,200,3900,1783.3333333333333,0,0.2181946206132882,1.48
607,1662493041-b39fc6c5-7ef7-4bf7-944e-0a9e130703c7,lion,1,1,5,0.2,1.0,200,1300,200,450,325.0,1,0.5000550366774276,2.774193548387097
608,1662493041-b39fc6c5-7ef7-4bf7-944e-0a9e130703c7,aurochs,1,1,5,0.2,2.0,450,1300,200,450,325.0,0,0.6260869565217392,1.391304347826087
609,1662493041-b39fc6c5-7ef7-4bf7-944e-0a9e130703c7,giant spider,1,1,5,0.2,1.0,200,1300,200,450,325.0,1,0.5337654437455402,2.5161290322580645
610,1662493041-b39fc6c5-7ef7-4bf7-944e-0a9e130703c7,spined devil,2,1,5,0.4,2.0,450,1300,200,450,325.0,0,0.3231014308104578,1.8823529411764706
611,1660582757-51e2fc77-47d1-4180-ae10-fb6201482a39,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
612,1665045981-86a941f4-5537-46f5-a47b-3feb2b5bebb3,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
613,1663465351-3a5e59f8-265c-42a7-b136-556ed3f92fe4,woe strider,1,1,3,0.3333333333333333,7.0,2900,3600,700,2900,1800.0,0,0.6444444444444444,1.1666666666666667
614,1663465351-3a5e59f8-265c-42a7-b136-556ed3f92fe4,flying horror,2,2,3,0.6666666666666666,3.0,700,3600,700,2900,1800.0,1,0.44627594627594624,2.6666666666666665
616,1668204653-f78cda1b-ac31-46dd-994a-9356f79860da,hobgoblin captain,1,1,11,0.09090909090909091,3.0,700,3150,50,2300,787.5,0,0.2256788146494029,1.411764705882353
617,1668204653-f78cda1b-ac31-46dd-994a-9356f79860da,hobgoblin,8,0,11,0.7272727272727273,0.5,100,3150,50,2300,787.5,0,0.5634190108479407,4.923076923076923
618,1668204653-f78cda1b-ac31-46dd-994a-9356f79860da,mage,1,1,11,0.09090909090909091,6.0,2300,3150,50,2300,787.5,0,0.9499754123417226,1.0802620802620804
619,1668204653-f78cda1b-ac31-46dd-994a-9356f79860da,giant badger,1,0,11,0.09090909090909091,0.25,50,3150,50,2300,787.5,1,0.6817258510068968,1.5185185185185186
622,1668751685-1d086f80-04c2-4197-8cf7-d9f38d17a905,aboleth,4,4,4,1.0,10.0,5900,5900,5900,5900,5900.0,1,0.5023997557997558,1.28
627,1656167060-0a9d6501-235f-4c42-9e27-e11279e07ea4,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
631,1668397175-04101172-ff12-4510-bfb5-0c7a27cfc32c,ancient amethyst dragon,1,1,2,0.5,23.0,50000,72000,22000,50000,36000.0,0,0.75,1.0
632,1668397175-04101172-ff12-4510-bfb5-0c7a27cfc32c,ancient crystal dragon,1,0,2,0.5,19.0,22000,72000,22000,50000,36000.0,1,0.8333333333333334,1.0
